topic_id,topic,T/F,speecher,id,reference
4,"""위안부는 민간 차원에서 이뤄진 자발적 매춘이다""",False,류석춘,1847,
4,"환자 착각하여 낙태한 의사, 면허 박탈 가능하다?",False,온라인 커뮤니티 이용자,1845,출처:  관련 기사 댓글
4,"""톨게이트 수납원의 정규직 전환이 청년 일자리를 뺏는다""",False,인터넷 뉴스 댓글 이용자,1832,출처: 톨게이트 수납원 관련 기사 댓글
4,'종로는 차량 통행량이 많아 미세 먼지 농도가 타 지역에 비해 훨씬 심각하다',False,발언인 없음,1830,출처: 연합뉴스 미세먼지 관련 보도
4,"“조국 딸, 영어 독해ㆍ작문 6~7등급 ... 영어 잘해서 제1저자 된 거 아냐”",False,주광덕,1820,"출처: 주광덕 “조국 딸, 영어 독해ㆍ작문 6~7등급... 영어 잘해서 제1저자 된 거 아냐”"
4,"""거짓말은 한국의 문화""",False,반일 종족주의,1815,
4,품질유지기한 지난 맥주 판매는 불법이다.,False,네이버 지식인 이용자,1801,출처: 네이버 지식iN 이용자 질문
4,"""한국에 경찰도 못들어가는 무슬림 1만명 집단촌 있다""",False,전광훈,1799,출처: 전광훈 목사 설교 유튜브 동영상
4,후쿠시마에선 방호복 입고 '방사능 벼'를 추수한다.,False,온라인 커뮤니티 이용자,1796,출처: 온라인 커뮤니티
4,추신수 아들의 한국 국적 포기는 스티브 유(유승준) 병역 기피 사례와 유사하다,False,발언인 없음,1762,
4,영화 '나랏말싸미'처럼 승려 신미가 한글 창제를 주도했다.,False,발언인 없음,1756,출처: 한글문화연대
4,"'연예인·이상형' 얼굴 본뜬 리얼돌, 형사처벌 어렵다",True,발언인 없음,1754,
4,"호날두·유벤투스, 영구입국금지시킬 수 있다",False,청와대 국민청원,1751,출처: 국민청원
4,교육감 주민소환 가능하다,True,발언인 없음,1749,
4,"충주 커피샵 팬티남, 법적 처벌 사항이다",False,발언인 없음,1746,
4,"""대학교 인근 PC방에서 수강신청하면 서버 연결 속도가 훨씬 빠르다""",False,인터넷 커뮤니티 이용자,1742,출처: 인터넷 커뮤니티 게시물
4,태극기집회 정치발언 일본인 추방한다,True,인터넷 커뮤니티 이용자,1732,출처: 인터넷 커뮤니티 게시판
4,"""다른 지역 출신 상산고 졸업생들이 전북권 의학계열 대학의 지역인재전형을 차지하기 때문에 지역인재는 소외당해""",False,김승환,1729,출처: 한겨레 상산고 자사고폐지-일반고 전환 전북도민 대책위  발언
4,"""훈민정음 상주본 금액감정 결과 1조 원이다""",False,배익기,1723,출처: 언론보도
4,"""자사고 평가 기준 막판에 통보했다""",True,하태경,1720,출처: 국회 교육·사회·문화 분야 대정부질문
4,"유승준, 관광비자로 입국가능했다",False,발언인 없음,1717,
4,"""서울시 광화문광장 허가, 정치 편향적이다.""",False,홍문종,1707,출처: KBS1 <오늘밤 김제동> 홍문종 의원 인터뷰
4,"""한국 남자와 결혼을 금지하는 국가가 있다""",False,트위터 이용자,1700,출처: 7월 7일자 트위터 게시글
4,"""인사청문회에 참석한 후보자가 거짓말을 해도 처벌할 수 있는 규정이 없다""",True,오신환,1698,출처: 9일 바른미래당 원내대책회의
4,"""프랑스에서도 성적에 따른 고교 순위 매긴다""",False,언론 보도,1694,출처: 조선일보 <[특파원 리포트] 고교 순위 매기는 佛 교육> 기사
4,"1년차 교육공무직 급여, 9급 공무원보다 높다.",False,청와대 국민청원,1691,출처: 청와대 국민청원
4,"""숙취해소제를 마시면 혈중알코올 수치가 적게 나온다""",False,인터넷 커뮤니티 이용자,1688,출처: 인터넷 블로그
4,"""스마트폰 사용으로 젊은이들 머리에 뿔이 자라고 있다""",False,언론 보도,1686,출처: KBS 기사 <스마트폰 많이 쓰면 머리에 뿔 난다?>
4,"""상산고 한 학년 숫자가 360명인데 재수생 포함해 275명이 의대로 간다.""",False,김승환,1683,출처: 열린 국회 교육위원회 현안보고 중 김승환 교육감 발언
4,"경찰 단속 알려주는 스마트폰 앱, 음주 운전 줄인다",False,음주단속 어플리케이션 업체,1681,출처: 음주단속 정보 제공 앱 제작사 발언
4,상속을 포기하면 상속인의 세금 체납액을 받아낼 방법이 없다,False,발언인 없음,1680,
4,"""한기총은 한국교회를 대표하는 교단이 아니다""",True,손봉호,1678,출처: CBS <김현정의 뉴스쇼> 출연 발언
4,"""'6·25의 노래'가 김대중·노무현 정부 시절 금지곡이었다""",False,네이버 카페 이용자,1675,출처: 네이버 카페 게시물
4,"""30년 만에 나타나 보험금 요구한 친모"" 친권 박탈 가능?",False,청와대 국민청원,1674,출처: 국민청원게시판
4,서구권엔 게임중독 질병에 반대하는 논문이 더 많다,False,한국게임개발자협회,1673,출처: 게임중독 질병코드 국내도입 반대 성명서
4,"""저임금, 장시간 노동문제 해결을 내세웠던 문재인 정권이 무능과 무책임으로 정책 의지를 상실했다""?",False,김명환,1670,출처: 연합뉴스 6월 21일 보도
4,녹물 정화하기 위해 연수기 구입은 필수다.,False,SNS 이용자,1666,출처: 인터넷 블로그
4,"""고유정, 아들 '친권 박탈' 가능하다""",True,발언인 없음,1664,출처: 세계일보 6월 18일 보도
4,"친아들에 대한 고유정의 친권, 재혼한 현 남편이 승계한다?",False,인터넷 댓글 이용자,1658,출처: 댓글이 달린 기사
4,살해된 전 남편 재산 고유정에게 간다?,False,언론 보도 및 온라인 커뮤니티 이용자,1657,출처: 언론 보도
4,"""인천 ‘붉은 수돗물’이 한강으로 유입되고 있다""",False,온라인 커뮤니티 이용자,1656,출처: 커뮤니티
4,"""언론이 정신질환에 대한 사회적 혐오를 부추겨왔다""",True,정신장애와 인권 파도손,1655,출처: 6월 13일 기자회견 발언
4,"""플라스틱 쓰레기 문제를 해결할 대안은 없다""",False,발언인 없음,1648,
4,선거법 개정 지금까지 합의처리가 원칙이었다,True,자유한국당,1646,출처: 자유한국당 6월 7일 원내대책회의
4,"""위조된 신분증에 속아 청소년에 주류 판매한 '편의점 업주'도 처벌 면제 받는다""",False,발언인 없음,1647,
4,"""위조된 신분증을 제시하는 미성년자들에게 술을 판 업자들은 처벌을 면제받는다""",False,언론 보도,1645,출처: 조선일보 보도
4,시신 없어도 고유정 '살인죄' 인정 된다,True,발언인 없음,1644,
4,"""일산 신도시 하루새 집값 1억 폭락""",False,언론 보도,1641,"출처: 아시아경제 <""하루새 집값 1억 폭락""..일산 신도시 격앙> 기사"
4,우리나라는 플라스틱 제품 생산자에 대한 규제가 부족한 편이다,True,발언인 없음,1639,
4,"""분리수거된 플라스틱 쓰레기의 재활용률은 100%다""",False,환경부,1636,출처: 환경부 통계자료(2017년도 전국 폐기물 발생 및 처리현황)
4,카페에서 사용하는 종이컵은 친환경적이다,False,발언인 없음,1630,
4,"헝가리 유람선 구명조끼 착용, 법령 상 '의무'는 아니었다",True,언론 보도,1622,출처: 언론 보도
4,신림동 주거침입범 '긴급체포'가 아니라 '자수'다,True,발언인 없음,1620,
4,한국 해변의 미세플라스틱 농도는 심각한 수준이다,True,발언인 없음,1618,
4,"""한국영화계는 2~3년 전부터 영화 스태프의 근로방식이나 급여 등을 정상적으로 정리해왔다""",True,봉준호,1607,"출처: <황금종려상 들고 금의환향 봉준호·송강호 ""韓관객 만남 기대"">, 연합뉴스"
4,경기도 버스요금 200원 올리면 서울시가 500억원 가져간다.,False,경기도,1590,출처: 경기도 버스 파업 관련 기사
4,"전동킥보드, 미성년자가 타면 불법?",False,네이버 카페 이용자,1588,
4,"스승의 날, 종이 카네이션은 되고 생화는 안 된다",False,언론 보도,1579,출처: 이데일리뉴스
4,"인천공항고속도로 사고, 남편에게 법적 책임 묻기 어렵다",True,발언인 없음,1581,
4,"스승의 날, 작년 담임에게 선물해도 된다",True,발언인 없음,1583,
4,"서아프리카서 구출된 40대 여성, 처벌 가능하다",False,네이버뉴스 댓글 이용자,1580,출처: 포탈 기사 댓글
4,"""고령 운전자는 교통 상황 인지능력이 떨어진다""",True,네이버뉴스 댓글 이용자,1578,출처: 5월 14일 기사 댓글란
4,"""한국 더 이상 마약청정국 아니다""",False,언론 보도,1575,출처: 한국일보 기사 <“물뽕 예전부터 경고… 한국 이제 마약 청정국 아니다”>
4,여수 국가산업단지 미세먼지 배출치가 조작됐다.,True,발언인 없음,1576,
4,“5·18 유공자 중 약 3천여 명이 가짜다”,False,유튜버 김모씨 등,1567,출처: 5.18 유공자 명단공개 및 공적조서 요구집회 (유튜브 영상)
4,법무부가 검사 임관 예정자들에게 변시 합격 여부를 미리 통보했다,False,인터넷 커뮤니티 이용자,1555,
4,"""어벤져스 스포일러, 형사처벌 가능하다""",False,SNS 이용자,1549,
4,낙태죄를 없애면 낙태율이 급증한다?,False,낙태죄 폐지 반대 국민연합,1507,출처: 낙태죄 폐지 반대 국민연합 성명서
4,승리 법인카드 사용 책임은 회사 YG가 물어야한다.,True,발언인 없음,1547,
4,"""제초제 성분 검출된 수입맥주를 마시면 암에 걸리나요?""",False,SNS와 블로그 이용자,1545,
4,형 집행정지는 생명이 위태로운 수준일 경우에 가능하다?,True,언론 보도,1532,출처: 다수 언론 보도
4,"""조현병 등 정신질환자, 범죄 가능성 더 높다""",False,인터넷 댓글 이용자,1529,
4,"""유사 군복 단속법 합헌으로 구형, 외국 군복도 처벌된다""",False,네이버뉴스 댓글 이용자,1516,출처: 4월 15일 언론보도에 대한 댓글
4,"""낙태죄 폐지하면 아이 낳고 싶은 여성의 자기결정권을 보호할 수 없다""",False,낙태죄 폐지 반대측 여론,1510,
4,"""잘 사는 나라는 낙태율도 낮다""",True,낙태죄 폐지 반대측 여론,1509,
4,"""일제고사식 성취도 평가, 외국에선 찾아보기 힘들다""",False,박경미,1506,출처: 박경미 의원의 발언
4,"""인터넷 카페의 ‘강원 산불’ 모금은 불법""",False,온라인 커뮤니티 이용자,1504,출처: FMKOREA 커뮤니티
4,"8만원 이상 5G 요금제, 데이터 무제한이다.",False,"KT, LG",1502,출처: KT 5G 요금제
4,한국전력이 변압기 사용연한을 12년에서 18년으로 늘렸다.,False,페이스북 및 유튜브 이용자,1498,출처: 유튜브 및 페이스북 게시물
4,"산불우려 '풍등', 날려도 처벌 안 받는다",False,발언인 없음,1494,
4,속초 화재 위성사진,False,트위터 이용자,1480,출처: 4월 4일자 트위터 게시물
4,문(재인) 정권 들어 축산농가 냄새난다며 환경단체들이 난리피자 갑자기 농가들을 탄압하고 있다,False,이언주,1472,출처: 이언주 의원 페이스북 게시글
4,"마약, '합법'인 해외에선 괜찮다?",False,네이버 카페 이용자,1471,
4,중국 내 석탄발전소 개수는 확인이 불가능한 것일까?,False,환경부,1469,
4,"이부진 프로포폴 의혹제보한 간호조무사, 의료법 위반으로 처벌받을 수 있다",True,발언인 없음,1467,
4,"""디지털 도어록, 불로 지지면 열린다""",False,페이스북 이용자,1464,출처: 페이스북 그룹
4,"'이부진 진료기록', 영장 없이 요구는 불법",False,대한소아청소년과의사회,1460,출처: 3월 26일자 대한소아청소년과의사회의 발언
4,'피의자 신상 공개' 기준에 일관성 없다?,True,네이버뉴스 댓글 이용자,1455,출처: YTN 3월 25일자 보도 댓글
4,광촉매 도료(페인트)가 미세먼지 줄여준다,False,서울특별시,1458,출처: 서울시 3월7일 발표 언론보도
4,'버닝썬 애나' 중국 추방해도 '사형' 안 당한다,True,언론 보도,1454,출처: 다수 언론의 문제 제기
4,물뽕·대마·프로포폴의 정확한 명칭은 '마약'이 아니라 '마약류'다,True,발언인 없음,1452,출처: 언론 보도
4,"""지열 발전이 포항 지진 원인인 것처럼, 지열 냉·난방도 위험하다""",False,네이버뉴스 댓글 이용자,1447,출처: 2017년 12월 연합뉴스 기사 네이버 댓글
4,'내기 골프' 방관한 '1박2일' 前PD는 도박방조,False,언론 보도,1441,출처: 언론의 문제제기
4,"포항 지진, 정부 보상 못 받는다?",False,네이버뉴스 댓글 이용자,1442,출처: SBS 3월 19일 보도 댓글란
4,병역면제 노린 청력 마비 5시간 뒤 회복된다?,False,병무청,1440,
4,"‘피의자’ 승리, 군 입대하면 수사 피할 수 있다?",False,네이버 카페 이용자,1433,
4,에어팟 등 무선이어폰이 암 발생 위험을 키운다,False,언론 보도,1434,출처: 언론보도
4,'정준영 지라시' 전달만 하면 처벌 안 받는다,False,인터넷 루머,1419,
4,"""한유총 해체는 위헌""",False,여명,1418,출처보기>
4,"""강남구 공시지가 23.13% 상승""",False,국토교통부,1416,출처보기>
4,신용카드 공제 줄이면 세 부담이 기하급수적으로 늘어난다,False,발언인 없음,1413,출처보기>
4,미세먼지 '대란' 문재인 정부 '탈원전' 탓?,False,자유한국당,1403,
4,"유관순 열사, 성고문 당했고 시신은 토막 나 있었다",False,인스타그램 이용자,1398,출처보기>
4,'탈원전' 정책은 미세먼지와 무관하다?,False,정부 등 친여권,1390,
4,"""에이즈 감염인과 기숙사에서 함께 살면 감염된다""",False,온라인 커뮤니티,1389,출처보기>
4,"""액화천연가스(LNG)는 친환경이 아니다""",False,언론 보도,1388,출처보기>
4,사립유치원은 사유재산이다,False,한국유치원총연합회,1381,출처보기>
4,유아교육법 시행령이 개정되면 학부모의 유치원 선택권이 없어진다,False,일부 사립유치원,1380,
4,"""5만 원 모델에 유관순 안된 이유는 고문 받기 전 초상화 없어서""",False,한국조폐공사 직원,1374,출처: 유관순 열사가 ‘5만원권’ 지폐 모델이 되지 못했던 슬픈 이유
4,보증금·월세 내주기로 약속했다면 '약정금' 청구소송 가능하다,True,발언인 없음,1373,출처: ‘UN 출신’ 김정훈 소송한 전 여친 “임신 중절 종용했다”
4,"""4.16생명안전공원(세월호 추모공원)은 '납골당'이다""",False,화랑지킴이,1370,출처: 안산 화랑 지킴이
4,검사 음주운전은 징계 수위가 낮다?,False,인터넷 루머,1368,"출처: ‘음주운전 3번’ 부장검사, 불구속 송치"
4,"""에듀파인을 도입하면 재산이 몰수된다.""",False,한국유치원총연합회,1366,"출처: '재산몰수'…유은혜 ""명백한 허위사실"" vs 한유총 ""정치적 자유 표현"""
4,"안희정 사건, 김지은 '변호인단'은 정확하지 못한 지칭",True,언론 보도,1355,출처: '안희정 성폭력사건 2심 판결 분석 기자간담회'
4,"LG 트윈스 선수들, ‘도박죄’로 기소돼도 유죄선고 어렵다",True,발언인 없음,1354,"출처: '해외 원정도박' 슈, 1심 집행유예…""제 모습 끔찍했다""(종합)"
4,"5·18 유공자, '참전 용사'보다 혜택 많다?",False,온라인 커뮤니티,1352,출처: 뉴스타운TV
4,"<가버나움> 속 유령 아이들, 한국서도 못 막는다",True,발언인 없음,1341,
4,5·18 민주유공자가 가산점 받아 공무원직을 싹쓸이한다.,False,온라인 커뮤니티,1338,
4,6·25 참전용사 처우 5·18 민주유공자에 못 미친다.,False,온라인 커뮤니티,1339,
4,"이제 식당에서 생태탕 못먹는다니, 사실일까",False,인터넷 루머,1336,
4,서울 미세먼지 과거보다 심해졌다?,True,발언인 없음,1335,
4,중국 미세먼지 한반도와 무관?,False,중국 환경생태부,1308,"출처: 중국 환경부, “서울 미세먼지는 주로 서울서 나온것” / KBS뉴스(News)"
4,'SKY 캐슬' 속 고액 입시코디는 불법이다?,True,발언인 없음,1320,
4,경기 안성시가 내혜홀 광장을 인공기 모양으로 설계했다,False,자유대한호국단,1313,출처보기>
4,올해 오징어 풍어?,True,발언인 없음,1312,
4,“홍역은 미세먼지·외노자가 유발한 후진국병”?,False,인터넷 루머,1307,
4,"""미국 주요 동물단체 대부분이 안락사를 시킨다""?",True,박소연,1304,출처: 동물권단체 케어 / CARE
4,"""스포츠계 성폭력 대책, 10여년 전과 같다""?",True,홍성수,1303,출처: 홍성수
4,"에어팟 실시간 듣기, 도청으로 위법 ?",True,인터넷 루머,1298,
4,"외국에서 대마초 흡연, 한국에서 처벌 가능?",True,인터넷 루머,1296,
4,"'양심적 병역거부', 국제적으로 오래 통용된 표현이다",True,군인권센터,1274,출처: [논평] 국방부 ‘종교적 신앙 등에 따른 병역거부자’ 용어 변경 부적절 - 평화군축센터 - 참여연대
4,포장일자 대신 ‘산란일자’를 표기하면 30%의 달걀이 반품된다,False,양계 업계,1243,출처: ‘산란일자 의무화’ 앞두고 양계농가 강력 반발
4,"KTX사고, 예산·인력 감소 탓?",False,철도노동조합,1228,"출처: 철도노조 ""KTX 탈선은 안전 무시한 철도정책 탈선이 원인"" | 연합뉴스"
4,“출퇴근시간은 24시간에 걸쳐 폭넓게 분포”,False,카풀업계,1225,"출처: [논평]카카오 카풀 vs 택시 파업, 우버 때의 전철은 안된다"
4,"""조선족은 강력범죄의 원흉이다""",False,인터넷 루머,1217,
4,"연예인 빚투, 자식이 무조건 '변제'해야한다?",False,인터넷 루머,1202,
4,한국 공교육은 국·영·수에 편중돼 있다,False,발언인 없음,1199,
4,"가정폭력에 의한 여성 사망자, 연간 40만?",False,인터넷 루머,1196,
4,'국선대리인 제도' 도입되면 노무사가 특허심판까지 대리할 수 있다.,False,인터넷 루머,1185,출처: 한국법조인협회
4,우리 법원은 술에 관대하다,False,인터넷 루머,1175,
4,"한국 남성, 2명 중 1명은 성매매 경험?",False,한국여성정책연구원,1171,
4,"""현역의 2배인 36개월 대체복무는 징벌적이다""",False,시민사회단체들,1170,"출처: '36개월 대체복무안, 양심적 병역거부자에 대한 또다른 처벌'"
4,법이 개정되면 사립유치원의 기본권이 침해된다,False,한국유치원총연합회,1169,
4,"""인천 중학생 추락사, 발견 당시 시신이 얼음장 같았다?""",False,인터넷 루머,1166,
4,사립유치원이 시설사용료(임대료)를 받을 수 있는 법적 근거가 있다,False,한국유치원총연합회,1163,출처: 임대료 못 받게 된 한유총 “충격·경악… 생존 불가능”
4,"수능 출제위원들, 수능이 끝날 때까지 감금된다.",True,발언인 없음,1157,
4,"""여호와의 증인은 양심적 납세 거부도 가능하다.""",False,인터넷 루머,1144,
4,"""나도 양심 있다"" 주장하기만 하면 현역에서 빠질 수 있다?",False,발언인 없음,1143,출처: 김진태 “몇 달 뒤 아들 입대…군대 간 사람들은 비양심이냐”
4,"고려대 400억 기부 노부부, 세액공제 가능?",True,발언인 없음,1142,
4,미세먼지 10년 전보다 악화?,False,발언인 없음,1135,
4,"음주 교통사고, 처벌 수위 낮다?",True,발언인 없음,1121,출처: 사망사고 음주운전 징역 '3년vs15년'…한국·미국 차이는 | 연합뉴스
4,"""단체 비자 허용이 대규모 인도 무슬림 난민 유입으로 이어질 수 있다.""",False,인터넷 루머,1115,
4,"""유난히 더운 여름 뒤에는 매서운 겨울이 온다""？",False,발언인 없음,1111,
4,"""사립유치원에 국공립 회계 기준 적용 부당해""",False,한국유치원총연합회,1102,
4,"""강서구 PC방 살인사건 피의자는 조선족이다""?",False,인터넷 루머,1097,
4,<페미니즘이 불러온 뉴질랜드의 남자부족 현상> 유튜브 동영상,False,인터넷 루머,1089,출처: 페미니즘이 불러온 뉴질랜드의 남자부족 현상
4,풍등 날리면 불법?,False,발언인 없음,1088,"출처: 호기심에 풍등 날렸는데… 경찰, 스리랑카인에 구속영장"
4,"'히말라야 원정대' 사고 수습, 정부 몫 아니다?",False,발언인 없음,1086,
4,"""풍등을 날리는 행위는 불법이다""",False,언론 보도,1074,
4,"단군조선, 일제강점기에 우리 역사에서 사라질 뻔했다",True,인터넷 루머,1067,
4,"""학교 앞 그린푸드존에서 떡볶이를 팔 수 없는데 규정이 지켜지지 않고 있다""",False,황교익,1065,출처: [단독] 황교익 “백종원 저격한게 아니라 ‘골목식당’ 제작진 비판한 것”
4,"""늘어가는 해양사고, 전북 관내 잠수구조인력 전무(全無)""?",False,정운천,1058,
4,"""청와대 하루 평균 업무추진비, 이명박 768만원, 박근혜 814만원, 문재인 55만원""",False,인터넷 루머,1060,출처: 文派_히어로즈 on Twitter
4,국민연금에 가입하면 개인연금보다 손해다?,False,발언인 없음,1059,
4,"'가짜 유기농' 판매한 미미쿠키, '사기죄'로 처벌 가능하다",True,인터넷 루머,1051,
4,전화만 받아도 125만원 과금되는 신종사기,False,인터넷 루머,1042,
4,“태양광 패널이 하루 4시간씩 전기를 생산하면 6평형용 벽걸이 에어컨을 4시간동안 요금 부담 없이 사용 가능하다?”,False,서울시 관계자,986,
4,"""LPG차는 미세먼지 걱정없는 대기 환경 만들 것""",False,김은경,1015,출처: 어린이통학차 97%가 '경유차'···노후경유차 2600대 LPG전환 지원
4,"""특수학교 대신 국립한방병원 건립 추진 가능""?",False,"조희연, 김성태",1013,출처: 무릎호소 1년 만에 서울 강서특수학교 설립 주민 합의
4,송도 불법주차 차량주 신상털면 '명예훼손·모욕죄'로 처벌될 수 있다,True,발언인 없음,1012,
4,외국인이 많아져 결핵 환자가 늘었다?,False,인터넷 루머,1008,
4,북한에서 국민연금 200조원 요구했다.,False,인터넷 루머,1003,출처: 남-북한 국민연금 통합??
4,“강풍에 태양광 패널이 날아갈 수 있다”?,False,백운규,990,출처보기>
4,"아시안게임 금메달 딴 손흥민, '군면제' 받는다?",False,발언인 없음,996,
4,"""져서 죄송하다""는 '박항서 페이스북'은 진짜?",False,인터넷 루머,975,
4,출생 연도에 따라 연금을 받기 시작하는 나이가 다르다?,True,발언인 없음,965,
4,노령연금을 더 빨리 또는 더 늦게 받을 수 있다?,True,발언인 없음,964,
4,고용 참사의 원인이 폭염과 지방선거 때문?,False,정부,958,
4,"""개 식용에 18.5%만 찬성, 현 제도 시대에 맞지 않는다.""",False,최재관,951,출처: 청와대 국민소통 광장 > 국민청원
4,"축산법 상 가축에서 개가 제외되면, 개고기 소비도 금지?",False,"이개호, 최재관",948,
4,국민연금기금 운용수익률 나빠 재정 고갈됐다?,False,인터넷 루머,946,
4,'홍대몰카범' 실형 선고는 피고가 여자라서다?,False,인터넷 루머,942,출처보기>
4,일본은 전기가 싸서 마음껏 쓴다?,False,발언인 없음,936,
4,"수사, 워마드만 하고 일베는 안 한다?",False,인터넷 루머,924,출처: 청와대 국민소통 광장 > 국민청원
4,올 여름 최악의 폭염은 중국 인공강우 실험 때문이다,False,인터넷 루머,923,
4,제주 여성 변사 사건에 예멘 난민이 관련돼 있다,False,인터넷 루머,919,
4,싱가포르 신일그룹이 판매하는 것은 '가상화폐'다?,False,싱가포르 신일그룹,914,출처보기>
4,'대프리카'·'서프리카'는 적절한 표현이다?,False,언론 보도,913,
4,특별재판부 도입은 실제로 가능하다?,True,발언인 없음,912,"출처: 김관영 ""김명수 사법부, 제식구 비호…특별재판부 도입을"""
4,"""세계 최초로 돈스코이호를 발견하고 입증한 유일한 권리자""",False,신일그룹,908,"출처: 신일그룹 ""돈스코이호에 실린 금화·금괴 파악할 수 없는 상황"" | 연합뉴스"
4,"""신일그룹은 신일골드코인(SGC)과 연관이 없다""",False,신일그룹,904,"출처: 신일그룹 ""돈스코이호에 실린 금화·금괴 파악할 수 없는 상황"" | 연합뉴스"
4,아동학대에 대한 처벌은 미약하다,True,청와대 국민청원,898,출처: 청와대 국민소통 광장 > 국민청원
4,'주체적인' 여성은 성폭력을 안 당한다?,False,안희정 前 지사 측 변호인단,890,"출처: 안희정 첫 공판…檢 “덫 놓은 사냥꾼” vs 安측 “피해자, 주체적 여성”"
4,"“주휴수당은 우리나라와 터키에만 있는 제도”라는 경영계의 주장, 사실인가?",False,경영계(한국경제연구원 등),880,
4,아침 공복에 마시는 온수 4~6잔이 ‘기적의 치료법’?,False,인터넷 루머,875,
4,"제헌절, 다른 나라도 한국처럼 안 쉰다?",True,인터넷 루머,873,
4,대학생들의 ‘단톡방 음담패설’은 처벌 대상이 아니다?,False,발언인 없음,865,
4,SNS에 떠도는 '코란에서 가르치는 이슬람의 13교리',False,인터넷 루머,844,
4,외국인은 범죄율이 높다?,False,발언인 없음,840,
4,조현병 환자는 일반인보다 범죄율이 높다?,False,인터넷 루머,839,출처: 청와대 국민소통 광장 > 국민청원
4,"""지드래곤 군 병원 특혜 의혹은 사실무근""",False,YG엔터테인먼트,837,"출처: GD, 군병원 특혜 입원 논란…국방부 ""병사도 1인실 사용 가능""(종합) | 연합뉴스"
4,제주 예멘 난민 신청자들이 세금 138만원을 지원 받았다,False,인터넷 루머,820,
4,"""붕괴 건물의 관리책임이 건물주에 있다""",True,용산구청,793,"출처: 용산구 '붕괴조짐에 뭐했나' 논란에 ""건물주가 관리책임"" | 연합뉴스"
4,낙태를 허용하면 낙태율이 급증한다?,False,법무부,764,출처: K2WebWizard
4,라돈침대 구입한 영수증 없어도 소송할 수 있다?,True,발언인 없음,748,
4,"한국오라클 노조 전면파업, 외국계 IT기업 최초?",False,언론 보도,744,출처: 외국계 IT기업 노조 최초로 파업 돌입하는 한국오라클 노조
4,"""5.18 광주민주화운동에 북한 특수군 투입됐다""",False,지만원,740,
4,댓글만으로 여론을 조작할 수 있는지?,True,드루킹,703,"출처: 드루킹이 꿈꾸던 온라인 세상, ""여론은 네이버에 달린 댓글"""
4,"'분리수거 대란', 중국이 갑자기 재활용 쓰레기 수입을 중단했기 때문이다?",False,발언인 없음,692,출처: 中 폐기물 수입금지 ‘불똥’…수도권 주민들 “어쩌라는 거냐” 분통
4,"""입양특례법 때문에 많은 아이가 유기된다"" ?",False,고경석,667,출처: “민간 중심 입양 정책  정부 중심으로 바꿔야  ‘제2의 은비’ 안 나와”
4,입양특례법이 유기아동의 출생신고를 강제한다 ?,False,언론 보도,671,
4,4월 5일 식목일이 기온상으로 나무 심기 가장 좋은 날일까요?,False,인터넷 루머,659,
4,"""文정부 탈원전 때문에 미세먼지 심해졌다""?",False,윤한홍,635,출처보기>
4,직무급제가 도입될 경우 호봉제보다 임금 상승률이 떨어진다는 주장은 사실일까?,False,노동계,628,
4,미투 폭로시 실명을 거론하면 무조건 명예훼손으로 형사처벌을 당하는 걸까요?,False,발언인 없음,625,출처: 미투운동 폭로자에게 명예훼손죄가 적용될 수 있나요?
4,강원랜드 부정채용 226명 임용취소는 위법?,False,강원랜드 노동조합,623,
4,"무기로 돌변하는 ‘깃대’, 집회서 소지 가능한가?",True,발언인 없음,604,
4,"성범죄의 경우 이른바 ""꽃뱀""에 의한 허위신고와 무고가 많다.",False,인터넷 루머,603,
4,"한국 '노인빈곤율' OECD 1위, 진짜 그럴까?",False,언론 보도,599,출처: '서러운 노년' 한국 66세 이상 노인빈곤율 OECD 최고
4,"MB 11년 전 뇌물 혐의, 처벌할 수 있을까?",True,발언인 없음,595,
4,"미투 운동, 여성 피해자들만 있다?",False,발언인 없음,598,
4,"미투 성폭력의 가해자로 지목된 고은 시인, 김기덕 감독에 대한 정부 훈장도 취소할 수 있다.",False,문화체육관광부,594,출처: [단독] 교과서 삭제 이어… ‘미투 가해자’ 훈장 박탈되나
4,'안희정 성폭행 의혹' 피해자 면직은 부당해고인가,False,발언인 없음,578,
4,"서울 시내버스, 모든 음식물 반입 제한되나?",False,발언인 없음,563,"출처: [단독] 테이크아웃 모든 음식, 오늘부터 버스서 아웃"
4,"‘건강보험 미가입’ 외국인 결핵 치료, ‘세금’으로 하나?",True,인터넷 루머,581,
4,"""전관예우는 실제로 수사와 재판에 영향력을 행사한다""",True,발언인 없음,565,
4,“한국도 초등학교 때부터 양성평등 교육을 하고 있다”?,False,인터넷 루머,558,
4,SNS에 다른 사람 찍은 동영상 올리면 처벌받을까?,False,인터넷 루머,546,
4,우리 사회는 성범죄를 엄격히 처벌해왔는가?,False,발언인 없음,545,
4,'폭행'이 없으면 '성폭행'이 아니다?,False,이윤택,540,
4,2년간 17시간 교육하는데 소프트웨어 인재 양성 가능한가?,False,교육부,539,출처: SW수업 의무화에 유아까지 코딩 열풍…사교육시장 '꿈틀'
4,"'1월 신규 실업자 최고'… 고용부 관계자 ""최저임금 영향 아니라 경기적 요인과 올 7월 시행되는 실업급여 지급액 인상에 대한 기...",False,고용노동부 관계자,517,출처보기>
4,"""등록금의 15%가 청소·경비 임금""",False,연세대학교,516,"출처: 연세대 ""경비·청소노동자 임금 큰 부담""…동문에 이메일 호소 | 연합뉴스"
